cd_cnpj;flag_matriz;dt_abertura;nm_razao_social;id_natureza_juridica;id_classificacao_natureza_juridica;id_uf;id_bairro;id_municipio;id_logradouro;id_situacao;longitude;latitude;qtd_total_veiculos_antt;qtd_total_veiculos_leves;qtd_total_veiculos_pesados;qtd_total_veiculos_pesados;id_faixa_qtde_veiculos;flag_optante_simei;id_saude_tributaria;id_nivel_atividade;id_setor;id_cnae_principal;id_ramo
37656683000140;SIM;4/5/1993;MARIA APARECIDA DOS SANTOS A GOIANINHA ME;14;2;9;3108;771;4269;1;-49,269272;-16,6521856;0.0;0;0;0;1;NÃO;6;1;17;563;37
70230784000120;SIM;12/14/1993;TACIANO TENORIO CORDEIRO ME;14;2;16;614;273;2142;1;-36,680028;-9,1696277;0.0;0;0;0;1;NÃO;4;4;26;581;31
02013642000150;SIM;7/10/1997;KITANDELLA DA PRACA LTDA ME;36;2;9;3238;771;6008;1;-49,2670369;-16,6495618;0.0;0;0;0;1;NÃO;4;4;3;474;52
13017518000260;NÃO;5/15/2012;S M TRANSPORTE COMBUSTIVEIS LTDA;36;2;14;3433;1385;254;1;-49,7964324;-4,3313596;0.0;0;0;0;1;NÃO;6;1;;52;
66583261000190;SIM;7/19/1991;CLEAN TEC COMERCIAL E SERVICOS LTDA;36;2;27;2835;1965;577;2;-46,7594711;-23,5396954;0.0;0;0;0;1;NÃO;5;3;;;
16627790000170;SIM;8/2/2012;ELEICAO 2012 COMITE FINANCEIRO GO PARA VEREADOR PHS FORMOSA;1;2;9;614;733;2224;2;-47,3403063;-15,5419029;0.0;0;0;0;1;NÃO;5;3;20;90;15
10976181000140;SIM;5/20/1986;ERISVALDO FERREIRA LINS ME;14;2;17;614;611;5209;1;-44,2257436;-8,8177276;0.0;0;0;0;1;NÃO;1;4;26;271;31
56285638000170;SIM;9/8/1986;AFAM SNOOKER BAR LTDA ME;36;2;27;614;2050;7081;1;-47,4532306;-23,5006777;0.0;0;0;0;1;NÃO;4;2;16;521;4
81507238000100;SIM;9/4/1991;VETTORELLO ENTREPOSTOS E TERMINAIS ALFANDEGADOS LTDA SC;37;2;18;2599;739;421;2;-54,5621425;-25,5223067;0.0;0;0;0;1;NÃO;5;3;;;
79485785000190;SIM;7/29/1986;RAIMUNDO OSMAR DE OLIVEIRA;14;2;24;1207;1073;4402;2;-48,8282923;-26,3278846;0.0;0;0;0;1;NÃO;5;3;;;
01331569000100;SIM;7/18/1996;OPCAO AUTO PECAS LTDA;36;2;13;614;2202;7239;2;-56,1389042;-15,6451012;0.0;0;0;0;1;NÃO;5;3;;;
35498393000190;SIM;1/1/1991;COMERCIAL JB DE ESTIVAS LTDA ME;36;2;15;2278;1811;6481;2;-34,9656789;-7,1510772;0.0;0;0;0;1;NÃO;5;3;;;
02111681000190;SIM;9/18/1997;RONALDO MATOS DO CARMO ME;14;2;22;614;260;3522;1;-60,6725938;2,8157939;0.0;0;0;0;1;NÃO;4;1;20;121;68
66395104000150;SIM;9/13/1991;CELIO MADRUGA ME;14;2;11;386;2166;619;2;-47,9184896;-19,7347769;0.0;0;0;0;1;NÃO;5;3;16;521;4
11306504000150;SIM;10/30/2009;BIRIVA CHURRASCARIA EIRELI EPP;10;2;18;3995;1208;280;1;-51,9461996;-23,420547;0.0;0;0;0;1;NÃO;2;4;26;245;31
09679113000130;SIM;7/3/2008;ELEICAO 2008 JOSE ANTONIO CARVALHO JACOBSEN VEREADOR;4;2;23;614;1830;6291;2;-53,1105128;-30,8702334;0.0;0;0;0;1;NÃO;5;3;;;
55875439000150;SIM;6/23/1986;TEREZA DE JESUS ME;14;2;27;3332;1876;3556;2;-46,6071877;-23,6603694;0.0;0;0;0;1;NÃO;5;3;;;
06845465000120;SIM;2/9/1982;ANTONIO B DO NASCIMENTO;14;2;17;614;2040;2183;2;-41,9079085;-7,8533526;0.0;0;0;0;1;NÃO;5;3;;;
14736003000100;SIM;10/29/1979;TDA CONSULTORES ASSOCIADOS LTDA;36;2;5;3168;1771;7066;2;-38,515878;-12,9805475;0.0;0;0;0;1;NÃO;5;3;;;
41571522000120;SIM;10/23/1992;ALMIR FEITOSA MARQUES E CIA LTDA;36;2;6;614;736;2588;2;-38,5306286;-3,7231049;0.0;0;0;0;1;NÃO;5;3;;;
12231859000190;SIM;7/15/2010;GILDEMARIO MARIANO DOS SANTOS MEI;14;2;27;2553;1965;4870;1;-46,4631629;-23,5216103;0.0;0;0;0;1;SIM;6;4;25;612;87
12144812000190;SIM;6/19/1989;ILZA DE OLIVEIRA REGO ME;14;2;10;487;879;7761;2;-47,4558067;-5,538773;0.0;0;0;0;1;NÃO;5;3;;;
65600496000180;SIM;3/11/1991;TRIANGULO COMERCIAL E DISTRIBUIDORA LTDA ME;36;2;27;1558;395;912;2;-47,0501674;-22,9350479;0.0;0;0;0;1;NÃO;5;3;;;
10191579000170;SIM;7/21/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR MG PT;1;2;11;614;2117;5000;2;-44,1702526;-21,111119;0.0;0;0;0;1;NÃO;5;3;;;
48346043000150;SIM;1/11/1982;SEBASTIAO MIGUEL DE CAMPOS ME;14;2;27;614;2087;4201;1;-49,2439031;-23,5334414;0.0;0;0;0;1;NÃO;6;1;26;284;31
75814319000230;NÃO;3/12/1984;VANDA BONA;14;2;24;614;362;4015;2;-53,2493006;-27,0738808;0.0;0;0;0;1;NÃO;5;3;;;
04569277000190;SIM;7/18/2001;SANDRA APARECIDA FRANCISCO DA SILVA ME;14;2;27;1615;1965;5658;2;-46,450417;-23,5955076;0.0;0;0;0;1;NÃO;5;3;26;279;31
67968651000140;SIM;6/2/1992;NOVA DE HELLI MOVEIS E DECORACOES LTDA;36;2;27;3330;1965;4908;2;-46,6959465;-23,5428602;0.0;0;0;0;1;NÃO;5;3;;;
05680175000100;SIM;6/6/2003;TORNADO INFORMATICA E CONSTRUCOES LTDA ME;36;2;10;2935;1951;3895;1;-44,2994328;-2,5088885;0.0;0;0;0;1;NÃO;2;4;9;142;33
73653677000100;SIM;11/8/1993;C E F MATEUS ME;36;2;18;509;627;3040;1;-49,3429729;-25,4650566;0.0;0;0;0;1;NÃO;4;2;16;521;4
12807455000100;SIM;11/5/2010;ORIDES CLIMATIZACAO LTDA ME;36;2;24;3003;882;5129;2;-49,2509309;-26,8925416;0.0;0;0;0;1;NÃO;5;3;26;290;31
15726309000130;SIM;5/15/2012;ROBERTO RODRIGUES DA SILVA ME;14;2;27;170;1868;3031;1;-46,3039929;-23,9790367;0.0;0;0;0;1;SIM;6;4;15;640;80
03312146000160;SIM;8/2/1999;ANTONIO ALVES DE OLIVEIRA O PEDREIRO ME;14;2;18;3097;1479;3048;1;-52,6717746;-26,2382495;0.0;0;0;0;1;NÃO;2;4;26;258;31
06341298000180;SIM;6/3/2004;Z S FOMENTO MERCANTIL LTDA ME;36;2;27;3703;395;703;1;-47,0666292;-22,8962899;0.0;0;0;0;1;NÃO;4;2;2;678;19
13971079000140;SIM;7/19/2011;WANDERLY CARDOSO DE MELO MEI;14;2;10;698;1066;3838;1;-47,4023359;-5,4505625;0.0;0;0;0;1;SIM;6;4;26;143;29
16612440000130;SIM;8/18/2010;AGROVACA DISTRIBUIDORA DE RACOES LTDA;36;2;27;428;1965;4817;1;-46,6116178;-23,5462414;0.0;0;0;0;1;NÃO;1;2;26;227;31
14264072000150;SIM;8/12/2011;FIORENTIN LOGISTICA TRANSPORTE DE CARGAS LTDA ME;36;2;18;1569;1995;1005;1;-51,8668848;-23,4418759;0.0;0;2;2;1;NÃO;6;1;25;690;87
04085863000160;SIM;9/27/2000;VERA APARECIDA QUERINO ME;14;2;18;1721;1025;4675;1;-49,7251894;-24,260522;0.0;0;0;0;1;NÃO;4;2;1;168;30
05553850000130;SIM;1/29/2003;INSTITUTO DE BELEZA ARTE & CRIACAO LTDA ME;36;2;27;3941;1965;4849;2;-46,6725252;-23,6005091;0.0;0;0;0;1;NÃO;5;3;26;253;31
41575036000180;SIM;7/3/1992;JOSE GOMES ASSUNCAO ME;14;2;6;614;866;1973;1;-39,298059;-6,3587958;0.0;0;0;0;1;NÃO;4;4;26;284;31
11412435000160;SIM;12/14/2009;COMERCIO VAREJISTA DE MADEIRA CONSTRUTELES LTDA ME;36;2;5;3486;2000;3314;1;-41,7701433;-12,4226056;0.0;0;0;0;1;NÃO;2;1;9;258;33
71802565000130;SIM;7/5/1993;EDENIZA CARDOSO FARRUGIA ME;14;2;27;614;1879;343;1;-46,5706891;-23,6095154;0.0;0;0;0;1;NÃO;2;4;26;241;31
59956359000180;SIM;2/15/1989;ARKYART ORGNAZ DE ESPACOS E ARTES VISUAIS LTDA ME SC;37;2;27;3843;1965;3169;1;-46,6889821;-23,5338276;0.0;0;0;0;1;NÃO;4;2;21;362;69
14227510000100;SIM;6/16/2011;NOVACORP PITANGUEIRAS EMPREENDIMENTOS LTDA;36;2;27;446;1965;1111;1;-46,6918528;-23,5943299;0.0;0;0;0;1;NÃO;6;1;9;500;33
84615871000100;SIM;9/8/1993;MAO UNICA MODAS EPP LTDA;36;2;21;614;1059;1036;1;-61,9541311;-10,8758172;0.0;0;0;0;1;NÃO;6;4;26;241;31
79655007000100;SIM;9/5/1986;MONIC COMERCIO EPP LTDA;36;2;24;614;257;7442;1;-49,0627601;-26,9216277;0.0;0;0;0;1;NÃO;6;1;26;241;31
13598161000170;SIM;4/28/2011;SEBO GAMES INFORMATICA & ASSISTENCIA TECNICA LTDA ME;36;2;27;3522;812;1478;1;-46,3046705;-23,9411812;0.0;0;0;0;1;NÃO;4;5;26;290;31
15903443000160;SIM;7/4/2012;ELEICAO 2012 JULCIMAR ZILLI VEREADOR;4;2;23;3880;1367;6780;2;-51,607615;-28,7814459;0.0;0;0;0;1;NÃO;5;3;20;90;15
14363719000100;SIM;9/27/2011;JOSIAS ROBERTO DE OLIVEIRA MEI;14;2;8;2886;1006;5018;1;-41,5313747;-20,3501045;0.0;0;0;0;1;SIM;2;1;20;121;68
13825184000170;SIM;6/15/2011;BELLELIS & CIA CONSULTORIA E ASSESSORIA EM GESTAO EMPRESARIAL LTDA ME;36;2;16;963;335;2374;1;-35,0537133;-8,2750014;0.0;0;0;0;1;NÃO;6;1;21;69;18
34153585000100;SIM;9/11/1989;GOGS GRUPO DE OBSTETRICIA E GINECOLOGIA DE SALVADOR EPP;38;2;5;1181;1771;3186;1;-38,5194163;-12,9979544;0.0;0;0;0;1;NÃO;6;1;19;40;12
14734226000120;SIM;12/7/2011;ANDERSON DOS SANTOS CARVALHO MEI;14;2;27;3843;1965;4202;1;-46,6864136;-23,526314;0.0;0;0;0;1;SIM;6;4;20;121;68
19249614000130;SIM;3/16/1984;LUIZA HELENA DE OLIVEIRA;14;2;11;1810;572;2437;2;-44,0338109;-19,9594724;0.0;0;0;0;1;NÃO;5;3;;;
08213199000490;NÃO;7/23/2009;LUIZ ROBERTO ZAPATA RAMPAZZO;27;2;27;3026;1207;7622;1;-49,9505291;-22,2175846;0.0;0;0;0;1;NÃO;6;1;;319;
07260145000170;SIM;3/9/2005;IOLANDA DE SOUSA ALVES FERNANDES ME;14;2;6;2737;1164;175;1;-39,5712527;-4,849159;0.0;0;0;0;1;NÃO;2;1;26;230;31
46217279000160;SIM;3/8/1976;CAM LAR COMERCIO DE ELETRODOMESTICO LTDA ME;36;2;27;614;1683;1258;1;-47,8425803;-24,4916246;0.0;0;0;0;1;NÃO;4;2;26;277;31
87022695000190;SIM;7/10/1980;ARISTILIANO ANDRADE DE CAMARGO;14;2;23;3099;1617;6847;2;-51,2107819;-30,0442814;0.0;0;0;0;1;NÃO;5;3;;;
79854691000140;SIM;12/15/1986;CEREALISTA HINCKEL LTDA;36;2;24;614;1003;2591;2;-49,6013441;-27,4245828;0.0;0;0;0;1;NÃO;5;3;;;
07810906000110;SIM;6/4/1975;FRANCISCO IVANILDO BARROSO PEREIRA;14;2;6;3778;866;146;2;-39,2902915;-6,372141;0.0;0;0;0;1;NÃO;5;3;;;
12433122000150;SIM;8/25/2010;CARLOS FRANCISCO MEI;14;2;27;3741;1659;788;1;-50,6932967;-22,2567952;0.0;0;0;0;1;SIM;1;4;16;121;4
10061124000130;SIM;7/9/2008;ELEICAO 2008 JOAO PAULO RODRIGUES NASCIMENTO VEREADOR;4;2;3;2283;2094;7106;2;-64,7235833;-3,3207288;0.0;0;0;0;1;NÃO;5;3;;;
59187260000160;SIM;6/27/1988;FARINHA & FILHO LTDA;36;2;27;590;1082;1817;2;-46,8978057;-23,1857076;0.0;0;0;0;1;NÃO;5;3;;;
07467207000110;SIM;6/20/2005;RAMON ROBERTO ARANTES ME;14;2;27;59;2093;5950;1;-45,5297537;-23,0082503;0.0;0;0;0;1;NÃO;6;1;26;242;31
13995191000110;SIM;7/22/2011;TATIANE NASCIMENTO BARBOSA MEI;14;2;13;1771;619;6987;1;-56,0515736;-15,5656666;0.0;0;0;0;1;SIM;1;4;26;253;31
14473418000120;SIM;10/17/2011;NORMA FOGACA DE ALMEIDA E OUTRO;27;2;27;189;965;7535;1;-48,8768997;-23,9793102;0.0;0;0;0;1;NÃO;1;4;;342;
15574462000190;SIM;5/18/2012;HERBERT L L FERREIRA LIMA ME;14;2;6;614;1755;519;1;-37,9760924;-4,9410702;0.0;0;0;0;1;NÃO;6;1;19;43;12
11137374000170;SIM;9/1/2009;TRANSPORTADORA ZEBU LTDA ME;36;2;27;2658;741;2414;1;-47,4208927;-20,5254113;0.0;0;5;5;1;NÃO;2;4;25;690;87
06942389000170;SIM;8/20/2004;GOL TINTAS COMERCIO DE MATERIAIS PARA PINTURA EIRELI EPP;10;2;28;614;819;752;1;-49,0727029;-11,7331211;0.0;0;0;0;1;NÃO;2;1;9;266;82
66838475000160;SIM;2/21/1994;CONDOMINIO DO CENTRO COMERCIAL CASA ROSADA;6;2;27;614;1573;7001;1;-47,4268225;-22,0007559;0.0;0;0;0;1;NÃO;6;1;15;296;83
05854221000140;SIM;8/29/2003;E VASCONCELOS DE MORAES ME;14;2;13;628;619;3081;1;-56,1025703;-15,5983557;0.0;0;0;0;1;NÃO;2;4;21;69;18
13241054000190;SIM;1/28/1982;DURVAL MORENO DE QUEIROZ;14;2;5;614;1585;1392;2;-40,4749733;-14,6677585;0.0;0;0;0;1;NÃO;5;3;;;
07840897000100;SIM;2/14/2006;DOUGLAS DE MELO ALVES CHURRASCARIA ME;14;2;11;614;732;786;1;-45,4316596;-20,4672862;0.0;0;0;0;1;NÃO;6;1;16;118;4
14045278000190;SIM;6/16/2011;ELLEN PINHEIRO & CARVALHO SALAO DE BELEZA E BOUTIQUE LTDA ME;36;2;7;2976;302;2275;1;-48,0199726;-15,8804735;0.0;0;0;0;1;NÃO;2;1;26;28;31
56189426000190;SIM;8/14/1986;BERCAS COMERCIO DE CONFECCOES LTDA;36;2;27;3028;1573;5363;2;-47,4402838;-21,999514;0.0;0;0;0;1;NÃO;5;3;;;
45504818000180;SIM;2/18/1981;JURANDI RODRIGUES FIGUEIREDO;14;2;27;2444;812;7781;2;-46,2922819;-23,9535431;0.0;0;0;0;1;NÃO;5;3;;;
15570168000100;SIM;4/27/2012;DIRETORIO MUNICIPAL DO PARTIDO DEMOCRATICO TRABALHISTA PDT SAO JOAO DO SABUGI;21;3;20;614;1914;5580;1;-37,2030102;-6,7142707;0.0;0;0;0;1;NÃO;1;4;20;90;15
10688855000100;SIM;2/13/2009;JR CARRINHOS INDUSTRIA E COMERCIO LTDA ME;36;2;27;3834;724;5183;1;-46,3689612;-23,542254;0.0;4;0;0;1;NÃO;4;2;22;455;55
00677572000100;SIM;6/29/1995;GELAO INDUSTRIA E COMERCIO LTDA ME;36;2;27;3779;1965;6074;2;-46,4896411;-23,5448985;0.0;0;0;0;1;NÃO;5;3;;;
15807619000180;SIM;6/28/2012;CARLA ROBERTA SOARES DE LIMA MEI;14;2;4;2712;1156;5500;1;-51,0442487;0,049154;0.0;0;0;0;1;SIM;1;4;9;118;82
14653994000150;SIM;11/22/2011;ANDRE FRANCISCO MAIA MEI;14;2;9;1461;733;5891;1;-47,317177;-15,5402252;0.0;0;0;0;1;SIM;6;1;26;272;31
08249863000290;NÃO;11/22/2008;BEM HUR ARITA;27;2;27;301;2211;1834;1;-49,8197149;-22,2220229;0.0;0;0;0;1;NÃO;6;4;;330;
08472275000130;SIM;11/29/2006;GIGA PESO TRANPORTES E GUINDASTES EPP LTDA;36;2;11;2395;1476;4396;1;-46,6133353;-20,7221434;0.0;0;2;2;1;NÃO;2;1;25;690;87
13766382000100;SIM;6/7/2011;MARILENE SILVA SANTOS MEI;14;2;5;614;68;7404;1;-39,6035306;-13,0286655;0.0;0;0;0;1;SIM;1;4;26;232;31
09468076000110;SIM;2/28/2008;CENARIO BELEZA E ESTETICA LTDA ME;36;2;27;1830;1965;4481;1;-46,7409778;-23,6718248;0.0;0;0;0;1;NÃO;2;4;15;29;6
91734905000140;SIM;12/1/1987;AURIONE CASTILHOS & CIA LTDA;36;2;23;280;429;1853;2;-50,8127104;-29,3617592;0.0;0;0;0;1;NÃO;5;3;;;
10799551000110;SIM;5/5/2009;ANGELITA PINTO ME;14;2;11;614;646;187;1;-44,8892916;-20,1445056;0.0;0;0;0;1;NÃO;2;1;3;241;32
01435328000950;NÃO;10/31/2007;COOPERATIVA REGIONAL DE COMERCIALIZACAO DO EXTREMO OESTE;9;2;18;1290;1716;2379;1;-52,5277164;-25,4887239;0.0;0;0;0;1;NÃO;6;4;1;44;30
00141758000140;SIM;8/11/1994;FLAVIO FERREIRA DE SOUSA ME;14;2;6;3141;2173;4548;1;-39,3468642;-3,6769195;0.0;0;0;0;1;NÃO;4;4;3;272;52
01785196000130;SIM;3/10/1997;CAIXA ESCOLAR DOM JOSE ADELINO DANTAS;1;2;20;2823;1322;3323;1;-35,2446272;-5,7471376;0.0;0;0;0;1;NÃO;4;4;17;3;37
21805809000160;SIM;10/13/1980;NILVA DE FATIMA FERREIRA DAMASO ME;14;2;11;3134;122;6632;2;-48,1975179;-18,6389367;0.0;0;0;0;1;NÃO;5;3;;;
09209066000160;SIM;9/19/2007;CONDOMINIO RESIDENCIAL LARANJEIRAS;6;2;11;3364;1081;2726;1;-43,3598965;-21,7865529;0.0;0;0;0;1;NÃO;1;4;15;296;83
05273739000190;SIM;3/24/1987;CONDOMINIO EDIFICIO SIENA;6;2;27;1909;812;530;1;-46,2380319;-23,983572;0.0;0;0;0;1;NÃO;4;2;15;296;83
11428473000100;SIM;12/29/2009;A L Q DE JESUS FABRICACAO;14;2;8;1324;806;5659;2;-40,4997382;-20,6741197;0.0;0;0;0;1;NÃO;5;3;14;472;60
08088500000210;NÃO;4/30/2008;LI ZHURONG ME;14;2;27;614;1965;3179;1;-46,6311068;-23,5424654;0.0;0;0;0;1;NÃO;6;4;26;248;31
14880989000180;SIM;1/14/2012;ANDRE LUIZ FRANCISCO CHAGAS MEI;14;2;11;219;1802;5884;1;-43,931007;-19,7935306;0.0;0;0;0;1;SIM;6;1;26;232;31
71244867000130;SIM;7/29/1993;JOSE ANTONIO ARAUJO ROCHA ME;14;2;11;3145;1012;3820;1;-43,7461023;-19,5139997;0.0;0;0;0;1;NÃO;6;1;16;123;5
02979272000100;SIM;2/3/1999;AGRO PECUARIA OURO GRAO LTDA;36;2;5;494;1771;1468;2;-38,4538174;-12,9824858;0.0;0;0;0;1;NÃO;5;3;;;
15519708000120;SIM;5/14/2012;JOEL FRANCISCO GONCALVES LAGUNA MEI;14;2;24;614;872;5082;1;-48,8269318;-26,900408;0.0;0;0;0;1;SIM;6;4;20;670;68
66788332000190;SIM;9/5/1991;MOGI CEREAIS LTDA;36;2;27;3793;1265;7016;2;-46,2322366;-23,5477808;0.0;0;0;0;1;NÃO;5;3;;;
07231388000180;SIM;1/24/2005;ANTONIA RIVANDA LIMA PINHEIRO ME;14;2;6;2660;736;6546;1;-38,5527385;-3,7359768;0.0;0;0;0;1;NÃO;1;4;26;272;31
15654390000190;SIM;5/10/2012;RMX IMOVEIS EPP LTDA;36;2;23;620;1617;2230;1;-51,2264929;-30,0279055;0.0;0;0;0;1;NÃO;2;4;15;498;23
88982814000110;SIM;12/2/1976;DIRCEU PERRONI PEREIRA;12;2;23;392;1728;4104;2;-51,9752447;-29,4703458;0.0;0;0;0;1;NÃO;5;3;;;
09191837000130;SIM;10/15/2007;A R COSTI ME;14;2;27;3534;1965;4384;1;-46,73662;-23,6257089;0.0;0;0;0;1;NÃO;2;1;15;384;6
51145787000110;SIM;11/30/1979;LAERTE AVELINO DA CRUZ;14;2;27;630;1879;6910;2;-46,581468;-23,621672;0.0;0;0;0;1;NÃO;5;3;;;
07148519000160;SIM;12/14/2004;ARNALDO RIBAS GATO ME;14;2;27;211;1965;5009;1;-46,4856888;-23,5411416;0.0;0;0;0;1;NÃO;6;4;25;390;7
87755294000140;SIM;8/12/1966;BENEVENUTO DE FRANCESCHI;14;2;23;2418;345;2719;2;-52,9078832;-30,0194499;0.0;0;0;0;1;NÃO;5;3;;;
14177582000190;SIM;8/24/2011;GIOVANNE PROENCA DE LIMA MEI;14;2;21;2414;1631;303;1;-63,9056417;-8,7529653;0.0;0;0;0;1;SIM;1;2;26;241;31
19215540000110;SIM;7/26/1976;MOREIRA LOUCAS LTDA;36;2;11;614;992;2946;2;-44,5757459;-20,0740856;0.0;0;0;0;1;NÃO;5;3;;;
13536554000150;SIM;3/17/2011;FACIL RH GESTAO DE RECURSOS HUMANOS EPP LTDA;36;2;27;2255;1965;4026;1;-46,6070283;-23,5475549;0.0;0;0;0;1;NÃO;2;4;21;524;78
72853179000130;SIM;9/29/1993;ALICE PENCO;14;2;27;1959;1527;7179;2;-46,9984144;-24,3067988;0.0;0;0;0;1;NÃO;5;3;;;
08219537000310;NÃO;11/25/1982;SOCIEDADE COMERCIAL DE DROGAS LTDA ME;36;2;20;614;1158;3202;1;-36,635074;-5,1162722;0.0;0;0;0;1;NÃO;6;1;26;284;31
19400266000150;SIM;1/14/1977;MOBILIARIO GOMES DE FARIA LTDA;36;2;11;3126;242;5754;2;-43,9352376;-19,9245018;0.0;0;0;0;1;NÃO;5;3;;;
03909816000120;SIM;6/21/2000;INFORMATICA E TECNOLOGIA SINAY LTDA ME;36;2;27;1281;1965;857;1;-46,6620139;-23,6071393;0.0;0;0;0;1;NÃO;1;4;10;360;21
16801686000150;SIM;9/4/2012;LAERCIO PEREIRA DE SOUZA INEZ MEI;14;2;27;1808;1938;693;1;-49,4182488;-20,7922556;0.0;0;0;0;1;NÃO;6;4;26;143;29
05949218000100;SIM;10/20/2003;CATARINA GODOI DA SILVA ME;14;2;18;34;1219;1573;2;-53,9770595;-25,2426951;0.0;0;0;0;1;NÃO;5;3;;;
01192668000140;SIM;5/10/1996;SBEL SISTEMA BRASILEIRO DE ENSINO DE LINGUAS LTDA ME;36;2;27;157;1082;3481;1;-46,8921895;-23,1957205;0.0;0;0;0;1;NÃO;4;2;17;385;37
14670210000100;SIM;1/19/1979;EDMUNDO NOGUEIRA;14;2;5;2298;1771;3843;2;-38,5069269;-12,9743116;0.0;0;0;0;1;NÃO;5;3;;;
02686054000340;NÃO;5/11/2000;FLUCOR SERVICE LTDA;36;2;23;1134;506;2501;2;-51,2348857;-29,1501806;0.0;0;0;0;1;NÃO;5;3;;;
03883016000340;NÃO;6/2/2005;ASPEN CPI INFORMATICA LTDA;36;2;27;1876;828;2518;2;-47,220259;-22,8577372;0.0;0;0;0;1;NÃO;5;3;;;
08731760000180;SIM;12/7/2006;MARIA MERCEDES MARONA DIAZ ME;14;2;23;3096;1617;6289;1;-51,2294915;-30,0848412;0.0;0;0;0;1;NÃO;2;4;26;241;31
01697457000160;SIM;12/6/1985;SEBASTIAO CARLOS SILVA O MINEIRO;14;2;9;3126;494;2848;2;-47,9418072;-18,1691651;0.0;0;0;0;1;NÃO;5;3;;;
15353806000130;SIM;4/12/2012;CONSTRUTONA CONSTRUTORA LTDA ME;36;2;24;614;815;869;1;-52,7875252;-27,1347929;0.0;0;0;0;1;NÃO;2;4;9;302;33
73131856000250;NÃO;7/29/1997;EMPRESA DE AGUAS CRISS LTDA ME;36;2;27;1131;676;3847;1;-46,8584828;-23,6423468;0.0;0;0;0;1;NÃO;7;2;3;405;44
01191167000140;SIM;5/6/1996;MANOEL VIEIRA NETO ME;14;2;18;1637;1232;7415;1;-54,0932225;-25,2952784;0.0;0;0;0;1;NÃO;4;2;16;521;4
16589978000170;SIM;7/27/2012;JOSUEL PEREIRA BOMFIM MEI;14;2;19;108;1357;4524;1;-43,4450631;-22,7359673;0.0;0;0;0;1;SIM;1;2;3;245;52
25246240000100;SIM;4/14/1988;SERAFIM VIEIRA FROIS;14;2;11;3130;943;3902;2;-42,8667346;-17,8651736;0.0;0;0;0;1;NÃO;5;3;;;
14753183000120;SIM;12/12/2011;LUIS HENRIQUE RAMOS;27;2;27;29;2149;1681;1;-50,5195856;-21,9340017;0.0;0;0;0;1;NÃO;1;4;;334;
10806211000170;SIM;4/13/2009;M L GISMENES PECAS ME;14;2;27;1780;1779;4012;1;-47,3675505;-22,7410855;0.0;0;0;0;1;NÃO;2;4;26;142;29
01820776000110;SIM;4/24/1997;CONDOMINIO EDIFICIO FLAMBOYANT;6;2;11;2376;242;3383;1;-43,9739278;-19,9326453;0.0;0;0;0;1;NÃO;4;4;15;296;83
14478735000130;SIM;10/19/2011;LUIZ CESARIO DA SILVA MEI;14;2;11;614;319;2377;2;-44,1730214;-17,8739574;0.0;0;0;0;1;NÃO;6;3;26;648;29
13760837000180;SIM;6/6/2011;MARINEZ RICARDO DOS SANTOS NASCIMENTO MEI;14;2;27;1408;1965;6982;1;-46,5775829;-23,5199876;0.0;0;0;0;1;SIM;6;4;26;241;31
24369506000130;SIM;7/11/1989;IVANOSK FLOR ALVES;14;2;20;531;1322;440;2;-35,2109531;-5,7944785;0.0;0;0;0;1;NÃO;5;3;21;612;75
03995654000190;SIM;7/20/2000;V V F CORRETORA DE SEGUROS DE VIDA LTDA;36;2;27;2494;1965;5855;2;-46,4888889;-23,5034811;0.0;0;0;0;1;NÃO;5;3;;;
08664154000190;SIM;2/22/2007;VIDEIRA VERDADEIRA REFRIGERACAO E INSTALACOES COMERCIAIS LTDA ME;36;2;5;767;720;7102;1;-38,9304633;-12,2317285;0.0;0;0;0;1;NÃO;2;1;21;608;75
10331483000160;SIM;9/2/2008;I M PRODUCOES CINEMATOGRAFICAS LTDA ME;36;2;27;359;1965;6879;1;-46,6447348;-23,5527538;0.0;0;0;0;1;NÃO;2;4;23;392;10
09558251000160;SIM;5/19/2008;MAYRA DE OLIVEIRA MUGARTE SILVA ME;14;2;12;2339;1342;5128;1;-53,3317072;-22,2350883;0.0;0;0;0;1;NÃO;2;4;20;395;22
03579751000100;SIM;1/5/2000;MARQUES REPRESENTAES COMERCIAIS LTDA ME SC;37;2;5;614;2256;4607;2;;;0.0;0;0;0;1;NÃO;5;3;10;9;16
11223742000100;SIM;9/9/2009;IAN Q DE ALMEIDA ME;14;2;27;3654;1965;4935;1;-46,639316;-23,6615003;0.0;0;0;0;1;NÃO;2;4;26;291;31
07980523000190;SIM;5/4/2006;EDNA MARIA DA SILVA;27;2;27;558;856;1954;1;-51,0783604;-22,6606401;0.0;0;0;0;1;NÃO;1;4;;341;
09304811000150;SIM;12/12/2007;NAUDIR DE OLIVEIRA ME;14;2;24;400;1073;7193;1;-48,8411847;-26,259049;0.0;0;0;0;1;NÃO;2;4;9;548;82
71241780000100;SIM;8/3/1993;BH STONE LTDA;36;2;11;3493;242;1522;2;-43,9497286;-19,820839;0.0;0;0;0;1;NÃO;5;3;;;
